video_id,duration,genre,row_index
r-CdVrVduk4,602,People &amp; Blogs,25362
xsuTgLSsivM,1159,People &amp; Blogs,25363
DByzIngH9_o,492,Gaming,25364
oTioN3gD05s,614,Entertainment,25365
8Bc0Ff2nhww,827,Sports,25366
_9bgxqMqUvo,798,Entertainment,25367
wnIktcnssfg,241,News &amp; Politics,25368
5I56H_4G1zA,944,Gaming,25369
ZWlsxC_tqDE,173,Music,25370
N-bFIMsW4Ms,899,People &amp; Blogs,25371
cb1LWdUHxHs,170,Film &amp; Animation,25372
MrQ0IkbmGqY,23,People &amp; Blogs,25373
VcvQ02eRhM4,251,People &amp; Blogs,25374
B6zQqbby3dQ,2207,Gaming,25375
EK_6OzZAh5k,1169,Education,25376
luC2Ge0n5bs,133,Gaming,25377
kAwH7pyo4zI,1819,Entertainment,25378
2ASpeDpMA0E,42895,Comedy,25379
UfgY4-59ZxQ,262,Sports,25380
BP-qX-K940s,126,Sports,25381
drXQsQo4q90,151,Sports,25382
3dZJ0u2cHVA,124,Sports,25383
Kcne0vP4NNE,1294,Sports,25384
38AH9av0VIQ,194,Sports,25385
HcZpvadQjLM,353,Sports,25386
yb98RjeRgfM,670,Gaming,25387
oudsrgIm8Ks,281,Sports,25388
ni-eUzvBIWY,347,News &amp; Politics,25389
MY0OHLrfY_0,12819,Gaming,25390
MLY2P2VwjCs,626,Sports,25391
9TixIiUtsWU,143,Music,25392
YK96XfaAdD0,148,Sports,25393
nWC7C93iuEU,212,Gaming,25394
x2RUJt37TVI,1279,Howto &amp; Style,25395
5Y4uSFrIaB8,3511,People &amp; Blogs,25396
YHwUmMl1crE,176,Music,25397
Xcjqfk5RNhk,16995,Gaming,25398
23yCL9auY1w,359,Travel &amp; Events,25399
eSFjoU3CovE,58,Gaming,25400
4ySbFrGmSYs,535,People &amp; Blogs,25401
_taeFJD-wB8,,,25402
IRXUlt2eolg,1919,Film &amp; Animation,25403
A_Fg563Y7l0,137,People &amp; Blogs,25404
NHaN_eNqnF0,153,Music,25405
z6uCSmRw1is,218,Music,25406
JjW27cR997s,610,Science &amp; Technology,25407
dFJF2JNhadI,266,Sports,25408
7Yw-s0INT4w,671,News &amp; Politics,25409
Oec_N-P0E0E,59,Music,25410
4bp9R_JOj7I,2120,Entertainment,25411
y9mvw31Lcd4,777,Gaming,25412
ZoP80SfGscM,972,Science &amp; Technology,25413
