video_id,duration,genre,row_index
waImBy8OMrs,269,Music,453
dX480fsk510,183,Comedy,454
efc_A9rVSc4,60,Science &amp; Technology,455
__hWzTYGyx8,295,Sports,456
KHeVTRrg4h8,352,Sports,457
3-2dn0VupZM,173,Music,458
De0kdCvJ2aA,184,Music,459
Db_mZ_2gtLg,210,Music,460
JFm7YDVlqnI,301,Music,461
PV3dDRNmj_U,283,Music,462
aS1no1myeTM,223,Music,463
oNu3fYMu28M,272,Music,464
XDCXT7C7lnk,250,Music,465
VDz87RfzDps,183,Music,466
nPO2XNDFWN0,358,Music,467
nyzhtvtJWDQ,217,Music,468
ydipwkP8r_Y,185,Entertainment,469
9ZZEiDyzy04,168,Music,470
3WluJtsQEPs,163,Music,471
vJGkkncp3wI,574,Sports,472
korwt6MHfkA,1435,People &amp; Blogs,473
QCUVrkms8EY,632,Entertainment,474
QBbXGUKkJu8,121,Sports,475
qufVqUTtdWY,1140,Autos &amp; Vehicles,476
Xpaw_SezTTo,224,Music,477
NVMB_8yU7Hk,249,Sports,478
OInBqY2I2kg,672,Sports,479
EEQu4ckrvzw,631,Comedy,480
4OroVLkVbhc,173,News &amp; Politics,481
IvAqA_5cLFg,1449,Entertainment,482
5goMslKxEWs,162,Music,483
7xPQ7fpWs-M,34,Sports,484
L6G1jzeXz7E,809,Entertainment,485
E3tCHMagPOY,257,Music,486
G6PZm8vhm6I,168,Music,487
9K9mZtNgrIQ,283,Music,488
BVswFUueW2M,271,Entertainment,489
uROtbSbkaq8,621,Education,490
ZWdIq1AQluQ,1827,Entertainment,491
8yqpfLLG_vQ,648,People &amp; Blogs,492
y1ctaLkrRSs,849,Entertainment,493
iIDWMpP84jY,1035,Howto &amp; Style,494
qYrELVEGJkg,204,Music,495
X57qD_LTRgY,221,Music,496
446fgjNuhTQ,234,Music,497
4ac6AQWSpBI,285,Sports,498
Biagyb7AcK8,732,Pets &amp; Animals,499
9ohiDewYbgw,828,Gaming,500
q4vdACLx-hQ,1906,Entertainment,501
7pgY_TpojtU,,,502
BuTVd_jwRuw,267,News &amp; Politics,503
e5WUD0g9QHg,92,Music,504
Itr3jnGNNEo,789,Entertainment,505
m-OyRZoNb6o,843,Entertainment,506
jWQNqlZ47Ec,174,Music,507
8oKYK1MPwhM,302,Comedy,508
0opZqh_TprM,216,Entertainment,509
re4nmwWJrBU,782,Entertainment,510
TqSEETs-gyc,261,Music,511
991WEUcdXoo,1426,Entertainment,512
q1O05dkY0EM,605,Sports,513
1-o42q7yjA4,18,Gaming,514
uR6iN7Ty_mc,1061,Entertainment,515
DbWfo0WPQY8,566,Sports,516
f7ju0kXUe7Q,356,Music,517
KOIgb6lQ1JY,996,People &amp; Blogs,518
cSo21bfBohI,9216,Sports,519
dYZlrfarCIs,965,Sports,520
SW6ou_qOTVM,8640,Sports,521
bHmH2rPZKS0,143,Music,522
OssqgVL5vOM,185,Sports,523
u9fi_L5hB6U,549,Sports,524
f-x92Tmq0_c,1395,Sports,525
84lMEGPUmi4,197,Sports,526
o2L1mnfIjtA,689,Sports,527
RkS7fbA5WYQ,541,Sports,528
aJTemDPTYIA,749,Sports,529
Oj2zNwdZ1ok,544,Sports,531
hDp81pUthuo,208,Music,532
So1wxlBfFJk,136,Film &amp; Animation,533
x8UFlQp-pQM,168,Music,534
